destination,latitude,longitude,origin,prognumber,route,stopid,SEGMENT
Pearse Street,53.34430471,-6.262889389,Ellensborough / Kiltipper Way,43,54A,1358,2003_1358
Pearse Street,53.34556412,-6.256800261,Ellensborough / Kiltipper Way,44,54A,342,1358_342
Ringsend Rd.,53.28584838,-6.37265193,Tallaght (The Square),1,56A,4344,start
Ringsend Rd.,53.28502887,-6.378472384,Tallaght (The Square),2,56A,2349,4344_2349
Ringsend Rd.,53.28320557,-6.384525449,Tallaght (The Square),3,56A,2351,2349_2351
Ringsend Rd.,53.2821328,-6.389604965,Tallaght (The Square),4,56A,2621,2351_2621
Ringsend Rd.,53.28380906,-6.392601471,Tallaght (The Square),5,56A,2622,2621_2622
Ringsend Rd.,53.28655388,-6.38952869,Tallaght (The Square),6,56A,2750,2622_2750
Ringsend Rd.,53.28891465,-6.3879699379999995,Tallaght (The Square),7,56A,2751,2750_2751
Ringsend Rd.,53.29097942,-6.387787192,Tallaght (The Square),8,56A,2752,2751_2752
Ringsend Rd.,53.297988600000004,-6.3870130960000004,Tallaght (The Square),9,56A,2754,2752_2754
Ringsend Rd.,53.30004077,-6.383244905,Tallaght (The Square),10,56A,2755,2754_2755
Ringsend Rd.,53.30233293,-6.378627022000001,Tallaght (The Square),11,56A,2756,2755_2756
Ringsend Rd.,53.30436483,-6.3766894160000005,Tallaght (The Square),12,56A,2764,2756_2764
Ringsend Rd.,53.30702774,-6.372911938,Tallaght (The Square),13,56A,7178,2764_7178
Ringsend Rd.,53.3070655,-6.368438731,Tallaght (The Square),14,56A,2765,7178_2765
Ringsend Rd.,53.30455606,-6.365683449,Tallaght (The Square),15,56A,2766,2765_2766
Ringsend Rd.,53.31065272,-6.354120099999999,Tallaght (The Square),16,56A,2767,2766_2767
Ringsend Rd.,53.31233018,-6.35779251,Tallaght (The Square),17,56A,2772,2767_2772
Ringsend Rd.,53.31378639999999,-6.357151281,Tallaght (The Square),18,56A,2768,2772_2768
Ringsend Rd.,53.31491716,-6.353115527999999,Tallaght (The Square),19,56A,2769,2768_2769
Ringsend Rd.,53.31654168,-6.345803479,Tallaght (The Square),20,56A,2770,2769_2770
Ringsend Rd.,53.31653221,-6.342531812000001,Tallaght (The Square),21,56A,2771,2770_2771
Ringsend Rd.,53.31722187,-6.3371916960000005,Tallaght (The Square),22,56A,2773,2771_2773
Ringsend Rd.,53.31826073,-6.334989874,Tallaght (The Square),23,56A,2774,2773_2774
Ringsend Rd.,53.31916995,-6.336380452,Tallaght (The Square),24,56A,2777,2774_2777
Ringsend Rd.,53.32277703,-6.341103861000001,Tallaght (The Square),25,56A,2775,2777_2775
Ringsend Rd.,53.32383769,-6.339171213999999,Tallaght (The Square),26,56A,2181,2775_2181
Ringsend Rd.,53.32396192,-6.335188222,Tallaght (The Square),27,56A,2182,2181_2182
Ringsend Rd.,53.32402445,-6.3319432,Tallaght (The Square),28,56A,2778,2182_2778
Ringsend Rd.,53.32425870000001,-6.327490489,Tallaght (The Square),29,56A,2185,2778_2185
Ringsend Rd.,53.32506078,-6.318691894,Tallaght (The Square),30,56A,7043,2185_7043
Ringsend Rd.,53.32566251,-6.316746622,Tallaght (The Square),31,56A,1424,7043_1424
Ringsend Rd.,53.32693328,-6.31253798,Tallaght (The Square),32,56A,2186,1424_2186
Ringsend Rd.,53.32804528,-6.307284425,Tallaght (The Square),33,56A,2187,2186_2187
Ringsend Rd.,53.32901692,-6.302921981,Tallaght (The Square),34,56A,2188,2187_2188
Ringsend Rd.,53.329695400000006,-6.300072407999999,Tallaght (The Square),35,56A,2189,2188_2189
Ringsend Rd.,53.33088496,-6.29651172,Tallaght (The Square),36,56A,1436,2189_1436
Ringsend Rd.,53.33168395,-6.2945579920000005,Tallaght (The Square),37,56A,3952,1436_3952
Ringsend Rd.,53.33277057,-6.292607716,Tallaght (The Square),38,56A,2190,3952_2190
Ringsend Rd.,53.33586838,-6.2892554789999995,Tallaght (The Square),39,56A,4434,2190_4434
Ringsend Rd.,53.33783344,-6.2846417070000005,Tallaght (The Square),40,56A,2379,4434_2379
Ringsend Rd.,53.33850607,-6.280169624,Tallaght (The Square),41,56A,2380,2379_2380
Ringsend Rd.,53.33885781,-6.278383426,Tallaght (The Square),42,56A,2382,2380_2382
Ringsend Rd.,53.33898244,-6.2758104370000005,Tallaght (The Square),43,56A,5099,2382_5099
Ringsend Rd.,53.33945807,-6.272652582999999,Tallaght (The Square),44,56A,2383,5099_2383
Ringsend Rd.,53.34404127,-6.2682619420000005,Tallaght (The Square),45,56A,2003,2383_2003
Ringsend Rd.,53.34430471,-6.262889389,Tallaght (The Square),46,56A,1358,2003_1358
Ringsend Rd.,53.34601281,-6.256136099,Tallaght (The Square),47,56A,340,1358_340
Ringsend Rd.,53.34563194,-6.24976825,Tallaght (The Square),48,56A,350,340_350
Ringsend Rd.,53.34337247,-6.245249979,Tallaght (The Square),49,56A,351,350_351
Ringsend Rd.,53.34298915,-6.24241214,Tallaght (The Square),50,56A,352,351_352
Ringsend Rd.,53.34261585,-6.239649032000001,Tallaght (The Square),51,56A,353,352_353
Ringsend Rd.,53.34222008,-6.236586526,Tallaght (The Square),52,56A,354,353_354
Tallaght (The Square),53.34194005,-6.235276454,Ringsend Rd.,1,56A,395,start
Tallaght (The Square),53.34246159,-6.239550256,Ringsend Rd.,2,56A,396,395_396
Tallaght (The Square),53.34278556,-6.242015007000001,Ringsend Rd.,3,56A,397,396_397
Tallaght (The Square),53.34329494,-6.245478447000001,Ringsend Rd.,4,56A,398,397_398
Tallaght (The Square),53.34386462,-6.2481585,Ringsend Rd.,5,56A,399,398_399
Tallaght (The Square),53.34475116,-6.252838258,Ringsend Rd.,6,56A,400,399_400
Tallaght (The Square),53.34426249,-6.26060818,Ringsend Rd.,7,56A,4522,400_4522
Tallaght (The Square),53.34429056,-6.2656234689999994,Ringsend Rd.,8,56A,1934,4522_1934
Tallaght (The Square),53.342445700000006,-6.269798428,Ringsend Rd.,9,56A,2310,1934_2310
Tallaght (The Square),53.33828528,-6.270492467,Ringsend Rd.,10,56A,2311,2310_2311
Tallaght (The Square),53.33887885,-6.275484235,Ringsend Rd.,11,56A,2312,2311_2312
Tallaght (The Square),53.33874233,-6.278478182000001,Ringsend Rd.,12,56A,2313,2312_2313
Tallaght (The Square),53.33835368,-6.2808214929999995,Ringsend Rd.,13,56A,2314,2313_2314
Tallaght (The Square),53.33753643,-6.285239284,Ringsend Rd.,14,56A,2315,2314_2315
Tallaght (The Square),53.33475197,-6.289750637999999,Ringsend Rd.,15,56A,2094,2315_2094
Tallaght (The Square),53.33315293,-6.291691527,Ringsend Rd.,16,56A,1406,2094_1406
Tallaght (The Square),53.3315385,-6.294443677,Ringsend Rd.,17,56A,1407,1406_1407
Tallaght (The Square),53.33036674,-6.2973581560000005,Ringsend Rd.,18,56A,1409,1407_1409
Tallaght (The Square),53.32903747,-6.3024707520000005,Ringsend Rd.,19,56A,2095,1409_2095
Tallaght (The Square),53.32808359,-6.306817491,Ringsend Rd.,20,56A,2096,2095_2096
Tallaght (The Square),53.32743275,-6.309725806,Ringsend Rd.,21,56A,2097,2096_2097
Tallaght (The Square),53.32556158,-6.316600469,Ringsend Rd.,22,56A,2099,2097_2099
Tallaght (The Square),53.32493745,-6.318231362000001,Ringsend Rd.,23,56A,2101,2099_2101
Tallaght (The Square),53.32419485,-6.326141902000001,Ringsend Rd.,24,56A,2102,2101_2102
Tallaght (The Square),53.32384176,-6.330449135,Ringsend Rd.,25,56A,2726,2102_2726
Tallaght (The Square),53.32375897,-6.332884292999999,Ringsend Rd.,26,56A,2727,2726_2727
Tallaght (The Square),53.32365258,-6.337497077999999,Ringsend Rd.,27,56A,2105,2727_2105
Tallaght (The Square),53.32137023,-6.339477197999999,Ringsend Rd.,28,56A,2728,2105_2728
Tallaght (The Square),53.31911061,-6.335992494,Ringsend Rd.,29,56A,2729,2728_2729
Tallaght (The Square),53.31793543,-6.334222026,Ringsend Rd.,30,56A,2730,2729_2730
Tallaght (The Square),53.317105299999994,-6.337211237000001,Ringsend Rd.,31,56A,6083,2730_6083
Tallaght (The Square),53.31647141,-6.3426842610000005,Ringsend Rd.,32,56A,2733,6083_2733
Tallaght (The Square),53.31638501,-6.345524361,Ringsend Rd.,33,56A,2734,2733_2734
Tallaght (The Square),53.314718000000006,-6.3536635079999995,Ringsend Rd.,34,56A,5169,2734_5169
Tallaght (The Square),53.31378268,-6.356881273,Ringsend Rd.,35,56A,2735,5169_2735
Tallaght (The Square),53.31237261,-6.3576107870000005,Ringsend Rd.,36,56A,2736,2735_2736
Tallaght (The Square),53.31082837,-6.354473517000001,Ringsend Rd.,37,56A,2725,2736_2725
Tallaght (The Square),53.30497259,-6.365907624,Ringsend Rd.,38,56A,2737,2725_2737
Tallaght (The Square),53.3063743,-6.367189601000001,Ringsend Rd.,39,56A,2738,2737_2738
Tallaght (The Square),53.30724016,-6.3700377139999995,Ringsend Rd.,40,56A,2739,2738_2739
Tallaght (The Square),53.30694505,-6.37278003,Ringsend Rd.,41,56A,7177,2739_7177
Tallaght (The Square),53.30407226,-6.376985607999999,Ringsend Rd.,42,56A,2740,7177_2740
Tallaght (The Square),53.30229496,-6.378478417999999,Ringsend Rd.,43,56A,2741,2740_2741
Tallaght (The Square),53.30005304,-6.382824345,Ringsend Rd.,44,56A,2742,2741_2742
Tallaght (The Square),53.29844519,-6.386215739,Ringsend Rd.,45,56A,2743,2742_2743
Tallaght (The Square),53.29361887,-6.388227832,Ringsend Rd.,46,56A,2745,2743_2745
Tallaght (The Square),53.29134349,-6.387458474,Ringsend Rd.,47,56A,2746,2745_2746
Tallaght (The Square),53.28926196,-6.387731867,Ringsend Rd.,48,56A,2747,2746_2747
Tallaght (The Square),53.28609350000001,-6.389381021,Ringsend Rd.,49,56A,2748,2747_2748
Tallaght (The Square),53.28480977,-6.39349379,Ringsend Rd.,50,56A,7062,2748_7062
Tallaght (The Square),53.28322944,-6.390943502000001,Ringsend Rd.,51,56A,6075,7062_6075
Tallaght (The Square),53.28219617,-6.3889727,Ringsend Rd.,52,56A,2631,6075_2631
Tallaght (The Square),53.28359003,-6.384375966,Ringsend Rd.,53,56A,2359,2631_2359
Tallaght (The Square),53.28469482,-6.37968488,Ringsend Rd.,54,56A,2360,2359_2360
Tallaght (The Square),53.28600745,-6.373770777000001,Ringsend Rd.,55,56A,4340,2360_4340
Eden Quay,53.27783383,-6.288755104,Whitechurch,1,61,7067,start
Eden Quay,53.27812019,-6.286164353999999,Whitechurch,2,61,2956,7067_2956
Eden Quay,53.28030415,-6.28427735,Whitechurch,3,61,2965,2956_2965
Eden Quay,53.28161858,-6.287554071000001,Whitechurch,4,61,2983,2965_2983
Eden Quay,53.28154371,-6.293615923,Whitechurch,5,61,2984,2983_2984
Eden Quay,53.28181733,-6.295779623,Whitechurch,6,61,7449,2984_7449
Eden Quay,53.283089100000005,-6.2967188610000004,Whitechurch,7,61,2941,7449_2941
Eden Quay,53.28492909,-6.2952808220000005,Whitechurch,8,61,2942,2941_2942
Eden Quay,53.28728101,-6.291932363,Whitechurch,9,61,2943,2942_2943
Eden Quay,53.29003463,-6.29027749,Whitechurch,10,61,2944,2943_2944
Eden Quay,53.29167611,-6.2894168960000005,Whitechurch,11,61,2945,2944_2945
Eden Quay,53.29451285,-6.2872933060000005,Whitechurch,12,61,2946,2945_2946
Eden Quay,53.29625383,-6.285228332000001,Whitechurch,13,61,2947,2946_2947
Eden Quay,53.2961696,-6.283746477999999,Whitechurch,14,61,1305,2947_1305
Eden Quay,53.29465798,-6.279891619,Whitechurch,15,61,1306,1305_1306
Eden Quay,53.29420288,-6.2776296579999995,Whitechurch,16,61,1307,1306_1307
Eden Quay,53.29364720000001,-6.275251785,Whitechurch,17,61,1308,1307_1308
Eden Quay,53.29247223,-6.271698875,Whitechurch,18,61,1309,1308_1309
Eden Quay,53.29171658,-6.267319151000001,Whitechurch,19,61,1310,1309_1310
Eden Quay,53.29218893,-6.264569858,Whitechurch,20,61,1311,1310_1311
Eden Quay,53.29330997,-6.26131412,Whitechurch,21,61,1312,1311_1312
Eden Quay,53.29419910000001,-6.258802727999999,Whitechurch,22,61,1313,1312_1313
Eden Quay,53.29521679,-6.255865937,Whitechurch,23,61,1055,1313_1055
Eden Quay,53.29387626,-6.2484197660000005,Whitechurch,24,61,2868,1055_2868
Eden Quay,53.29535364,-6.246199007,Whitechurch,25,61,2892,2868_2892
Eden Quay,53.29760705,-6.246631773,Whitechurch,26,61,2893,2892_2893
Eden Quay,53.30093173,-6.245955412000001,Whitechurch,27,61,2894,2893_2894
Eden Quay,53.30304306,-6.245283682,Whitechurch,28,61,2895,2894_2895
Eden Quay,53.30599344,-6.246048032000001,Whitechurch,29,61,2896,2895_2896
Eden Quay,53.30819516,-6.24663307,Whitechurch,30,61,2897,2896_2897
Eden Quay,53.31116576,-6.248162159,Whitechurch,31,61,2898,2897_2898
Eden Quay,53.31455386,-6.246297382000001,Whitechurch,32,61,3562,2898_3562
Eden Quay,53.31637002,-6.245112214,Whitechurch,33,61,2899,3562_2899
Eden Quay,53.31999699,-6.244212844,Whitechurch,34,61,884,2899_884
Eden Quay,53.32125897,-6.246292621,Whitechurch,35,61,885,884_885
Eden Quay,53.32259739999999,-6.248684633,Whitechurch,36,61,886,885_886
Eden Quay,53.32420775,-6.252461807,Whitechurch,37,61,887,886_887
Eden Quay,53.3259365,-6.25573901,Whitechurch,38,61,2900,887_2900
Eden Quay,53.3273431,-6.258504127999999,Whitechurch,39,61,2901,2900_2901
Eden Quay,53.32888748,-6.2590117439999995,Whitechurch,40,61,2902,2901_2902
Eden Quay,53.33196763,-6.262519911,Whitechurch,41,61,2903,2902_2903
Eden Quay,53.33379546,-6.263977201,Whitechurch,42,61,1074,2903_1074
Eden Quay,53.33589493,-6.257555042000001,Whitechurch,43,61,6074,1074_6074
Eden Quay,53.34085979,-6.2584038689999995,Whitechurch,44,61,793,6074_793
Eden Quay,53.34359132,-6.249746705,Whitechurch,45,61,495,793_495
Eden Quay,53.34475116,-6.252838258,Whitechurch,46,61,400,495_400
Eden Quay,53.34811368,-6.255975241,Whitechurch,47,61,303,400_303
Whitechurch,53.34806592,-6.256397767,Eden Quay,1,61,302,start
Whitechurch,53.34601281,-6.256136099,Eden Quay,2,61,340,302_340
Whitechurch,53.34563194,-6.24976825,Eden Quay,3,61,350,340_350
Whitechurch,53.34303571,-6.2498595770000005,Eden Quay,4,61,2809,350_2809
Whitechurch,53.34079491,-6.250897489,Eden Quay,5,61,2810,2809_2810
Whitechurch,53.3393595,-6.252307818999999,Eden Quay,6,61,2811,2810_2811
Whitechurch,53.33700243,-6.2564587210000004,Eden Quay,7,61,843,2811_843
Whitechurch,53.33548151,-6.257556881,Eden Quay,8,61,1013,843_1013
Whitechurch,53.33273035,-6.259966355,Eden Quay,9,61,1015,1013_1015
Whitechurch,53.33192755,-6.2622362570000005,Eden Quay,10,61,2812,1015_2812
Whitechurch,53.32871177,-6.258673582,Eden Quay,11,61,2813,2812_2813
Whitechurch,53.32603377,-6.2556299520000005,Eden Quay,12,61,2814,2813_2814
Whitechurch,53.32442927,-6.252858085,Eden Quay,13,61,852,2814_852
Whitechurch,53.32259277,-6.248369577,Eden Quay,14,61,853,852_853
Whitechurch,53.32163167,-6.246577563,Eden Quay,15,61,854,853_854
Whitechurch,53.31930229999999,-6.242815366,Eden Quay,16,61,855,854_855
Whitechurch,53.315851,-6.245268593,Eden Quay,17,61,2815,855_2815
Whitechurch,53.31426575,-6.246264168,Eden Quay,18,61,2816,2815_2816
Whitechurch,53.31115237,-6.247862555,Eden Quay,19,61,2817,2816_2817
Whitechurch,53.30794932,-6.246418047000001,Eden Quay,20,61,2818,2817_2818
Whitechurch,53.30548511,-6.245708734,Eden Quay,21,61,2819,2818_2819
Whitechurch,53.30325754,-6.245199862000001,Eden Quay,22,61,2820,2819_2820
Whitechurch,53.30108989,-6.245708864,Eden Quay,23,61,2822,2820_2822
Whitechurch,53.29752202,-6.246350202,Eden Quay,24,61,2823,2822_2823
Whitechurch,53.29546909,-6.246104262999999,Eden Quay,25,61,5032,2823_5032
Whitechurch,53.29399753,-6.249944971000001,Eden Quay,26,61,2867,5032_2867
Whitechurch,53.29510374,-6.256125578,Eden Quay,27,61,1035,2867_1035
Whitechurch,53.29422671,-6.258231541000001,Eden Quay,28,61,1314,1035_1314
Whitechurch,53.29302074,-6.261820909,Eden Quay,29,61,1316,1314_1316
Whitechurch,53.29216616,-6.26424076,Eden Quay,30,61,1315,1316_1315
Whitechurch,53.29193477,-6.269965472999999,Eden Quay,31,61,1317,1315_1317
Whitechurch,53.29253504,-6.272311383,Eden Quay,32,61,1318,1317_1318
Whitechurch,53.29371020000001,-6.2758793079999995,Eden Quay,33,61,1319,1318_1319
Whitechurch,53.29421219,-6.278274354,Eden Quay,34,61,1281,1319_1281
Whitechurch,53.29496692,-6.281994472,Eden Quay,35,61,1329,1281_1329
Whitechurch,53.29619102,-6.2839856560000005,Eden Quay,36,61,1330,1329_1330
Whitechurch,53.29592427,-6.285436563999999,Eden Quay,37,61,2919,1330_2919
Whitechurch,53.29381368,-6.287426291,Eden Quay,38,61,2920,2919_2920
Whitechurch,53.29127273,-6.289493016000001,Eden Quay,39,61,2921,2920_2921
Whitechurch,53.28913014,-6.290508608,Eden Quay,40,61,2922,2921_2922
Whitechurch,53.28718968,-6.291831012,Eden Quay,41,61,2923,2922_2923
Whitechurch,53.28582821,-6.294045132999999,Eden Quay,42,61,2924,2923_2924
Whitechurch,53.28334382,-6.2963037889999995,Eden Quay,43,61,2925,2924_2925
Whitechurch,53.27783383,-6.288755104,Eden Quay,44,61,7067,2925_7067
Whitechurch,53.27787197,-6.289533367000001,Eden Quay,45,61,2955,7067_2955
Whitechurch,53.28154371,-6.293615923,Eden Quay,46,61,2984,2955_2984
Blessington / Ballymore,53.34683414,-6.254525457000001,Poolbeg St.,1,65,7564,start
Blessington / Ballymore,53.34430106,-6.260171051,Poolbeg St.,2,65,4521,7564_4521
Blessington / Ballymore,53.34180872,-6.26492823,Poolbeg St.,3,65,1283,4521_1283
Blessington / Ballymore,53.3399144,-6.265695957,Poolbeg St.,4,65,4456,1283_4456
Blessington / Ballymore,53.33812835,-6.265873557000001,Poolbeg St.,5,65,1284,4456_1284
Blessington / Ballymore,53.33437841,-6.2651247539999995,Poolbeg St.,6,65,1285,1284_1285
Blessington / Ballymore,53.33115931,-6.26441458,Poolbeg St.,7,65,1016,1285_1016
Blessington / Ballymore,53.32929965,-6.264475065,Poolbeg St.,8,65,1017,1016_1017
Blessington / Ballymore,53.32757099,-6.264890547,Poolbeg St.,9,65,1018,1017_1018
Blessington / Ballymore,53.326547600000005,-6.264977117999999,Poolbeg St.,10,65,1019,1018_1019
Blessington / Ballymore,53.32513838,-6.265109364,Poolbeg St.,11,65,1020,1019_1020
Blessington / Ballymore,53.32313059,-6.265491063,Poolbeg St.,12,65,1076,1020_1076
Blessington / Ballymore,53.32157299,-6.266544985,Poolbeg St.,13,65,1077,1076_1077
Blessington / Ballymore,53.31941276,-6.26880907,Poolbeg St.,14,65,1078,1077_1078
Blessington / Ballymore,53.31665462,-6.270751874,Poolbeg St.,15,65,1079,1078_1079
Blessington / Ballymore,53.31490920000001,-6.271873063999999,Poolbeg St.,16,65,1080,1079_1080
Blessington / Ballymore,53.312649699999994,-6.273495173,Poolbeg St.,17,65,1081,1080_1081
Blessington / Ballymore,53.31167595,-6.275770632,Poolbeg St.,18,65,1082,1081_1082
Blessington / Ballymore,53.31114556,-6.278253253,Poolbeg St.,19,65,1083,1082_1083
Blessington / Ballymore,53.31009949,-6.282377314,Poolbeg St.,20,65,1085,1083_1085
Blessington / Ballymore,53.30900160000001,-6.285407748,Poolbeg St.,21,65,1121,1085_1121
Blessington / Ballymore,53.30721963,-6.288375352999999,Poolbeg St.,22,65,1122,1121_1122
Blessington / Ballymore,53.30557702,-6.29103703,Poolbeg St.,23,65,1123,1122_1123
Blessington / Ballymore,53.30417282,-6.293403897999999,Poolbeg St.,24,65,1124,1123_1124
Blessington / Ballymore,53.30108536,-6.29811825,Poolbeg St.,25,65,1125,1124_1125
Blessington / Ballymore,53.29845626,-6.3028437429999995,Poolbeg St.,26,65,1127,1125_1127
Blessington / Ballymore,53.29634173,-6.308373431000001,Poolbeg St.,27,65,1130,1127_1130
Blessington / Ballymore,53.29479059,-6.314990504,Poolbeg St.,28,65,2550,1130_2550
Blessington / Ballymore,53.29306798,-6.321583811,Poolbeg St.,29,65,2551,2550_2551
Blessington / Ballymore,53.28968909,-6.333806232000001,Poolbeg St.,30,65,2553,2551_2553
Blessington / Ballymore,53.28904029,-6.339486367999999,Poolbeg St.,31,65,2554,2553_2554
Blessington / Ballymore,53.2887216,-6.34954844,Poolbeg St.,32,65,2555,2554_2555
Blessington / Ballymore,53.28816601,-6.355524602000001,Poolbeg St.,33,65,2556,2555_2556
Blessington / Ballymore,53.28850642,-6.363281249,Poolbeg St.,34,65,2557,2556_2557
Blessington / Ballymore,53.28916826,-6.36697587,Poolbeg St.,35,65,4436,2557_4436
Blessington / Ballymore,53.29045019,-6.369356993999999,Poolbeg St.,36,65,5008,4436_5008
Blessington / Ballymore,53.28939562,-6.373747085,Poolbeg St.,37,65,4640,5008_4640
Blessington / Ballymore,53.28622205,-6.375007513,Poolbeg St.,38,65,4347,4640_4347
Blessington / Ballymore,53.28502887,-6.378472384,Poolbeg St.,39,65,2349,4347_2349
Blessington / Ballymore,53.28320557,-6.384525449,Poolbeg St.,40,65,2351,2349_2351
Blessington / Ballymore,53.28063952,-6.3895111479999995,Poolbeg St.,41,65,4445,2351_4445
Blessington / Ballymore,53.27753723,-6.397410482000001,Poolbeg St.,42,65,2352,4445_2352
Blessington / Ballymore,53.27427537,-6.406859019,Poolbeg St.,43,65,2573,2352_2573
Blessington / Ballymore,53.27456075,-6.410731975,Poolbeg St.,44,65,2574,2573_2574
Blessington / Ballymore,53.27173111,-6.432577456000001,Poolbeg St.,45,65,2577,2574_2577
Blessington / Ballymore,53.26979696,-6.435181989,Poolbeg St.,46,65,2578,2577_2578
Blessington / Ballymore,53.26742102,-6.438372082999999,Poolbeg St.,47,65,2579,2578_2579
Blessington / Ballymore,53.2653307,-6.441416511,Poolbeg St.,48,65,7395,2579_7395
Blessington / Ballymore,53.25538732,-6.448792285,Poolbeg St.,49,65,6124,7395_6124
Blessington / Ballymore,53.250038399999994,-6.454245822000001,Poolbeg St.,50,65,4004,6124_4004
Blessington / Ballymore,53.24770619,-6.4559932270000004,Poolbeg St.,51,65,4005,4004_4005
Blessington / Ballymore,53.24158084,-6.455644391,Poolbeg St.,52,65,4006,4005_4006
Blessington / Ballymore,53.23801645,-6.455248363,Poolbeg St.,53,65,4007,4006_4007
Blessington / Ballymore,53.2368,-6.454318391,Poolbeg St.,54,65,4008,4007_4008
Blessington / Ballymore,53.23284423,-6.456318401,Poolbeg St.,55,65,4010,4008_4010
